,spearman_rho
USP15,-0.061208856547736244
PRB4,-0.06121616061609014
HIST1H2BH,-0.06122644575794091
MTCH1,-0.06126102105542709
REXO1L1,-0.061263471703165456
APOM,-0.061280067838496995
C15orf56,-0.061280276479912195
CFC1B,-0.061291422610643034
RBM45,-0.061319256615781435
RAD51AP2,-0.06133276589715022
TIGD1,-0.06136132555298267
FAM117B,-0.06151459709574436
OTC,-0.061526732635879065
MEST,-0.06152721874410348
GFM1,-0.06153968133736075
ZNF232,-0.061575972371762364
MIOS,-0.06160813883859429
TSR1,-0.06164268335599397
POLR1E,-0.061649930928775264
PCSK9,-0.061715768207979596
HTR1D,-0.06175018937390525
PRKACG,-0.061854579481470016
BRCA2,-0.061857313679568884
SLC25A43,-0.061872199494751895
NEU1,-0.06189615723530768
NPW,-0.06198227977743148
C17orf70,-0.062005809284681516
LAS1L,-0.06201021532973952
GGTLC2,-0.06203714764887184
OR5T1,-0.062044716357591075
AFTPH,-0.062053255808561365
MYO1A,-0.06220779273091874
ZNF721,-0.062216047793375244
TNFRSF13B,-0.06224495877457914
ORAOV1,-0.06226297443753672
WDR55,-0.06228061327041497
PITX2,-0.062332303801652264
PLEKHH1,-0.06233413114700563
BFSP2,-0.06234104844180296
FBXW10,-0.06234571155388955
RALA,-0.06238315702918608
SATB2,-0.062389893458770364
PHKA1,-0.06241366767576414
RAG2,-0.0624228746579349
OR11H6,-0.06242467680761457
ATP10B,-0.062447492423075346
TFDP3,-0.062468597930363856
LYZL2,-0.0624783571524209
GPRC5D,-0.06250209808121132
PUF60,-0.06251923224082598
MYO3B,-0.06252708455988366
GTF2H1,-0.0625578580315063
APOBEC4,-0.06260122119916768
DRG2,-0.06260162046032004
FAM25B,-0.06261465502578296
ZNF443,-0.06265085351105569
GATC,-0.06265131144847928
EMX1,-0.06265610305097193
ESPN,-0.06268002156532297
FUNDC2,-0.06269502908020012
GPR172A,-0.06273633718555816
TRMT6,-0.06275237150503306
PRKAG2,-0.06276455013467006
OSTF1,-0.06278995399084168
MFN1,-0.06280963522364041
C12orf66,-0.0628161135909492
RNASE9,-0.06283016102209127
TMEM168,-0.0628828979124193
SPDYC,-0.06288828818658196
FDPSL2A,-0.06291358522019415
METAP2,-0.06291857187828652
CNKSR1,-0.06294724823247021
SNORA23,-0.06297799044102757
LRRC31,-0.06301842418513769
TOP3B,-0.06318976403828432
KRTAP12-2,-0.06320213316495593
RRAS2,-0.06321133514164275
UIMC1,-0.06321460420654906
NACAP1,-0.06322762209693242
GML,-0.06323590557703161
HGS,-0.06326154338861041
DAGLA,-0.06328668164899028
NFKBIL1,-0.06330136314159752
WDR36,-0.06341582178529523
OR4C45,-0.06344950238832898
LOC145474,-0.06351348514701799
BRDT,-0.0635433332497445
C6orf141,-0.06355620636028787
TMED3,-0.0636228867292986
OFD1,-0.06365523894479092
FBXW12,-0.06367370963592586
EPHA2,-0.06368136650240244
E2F5,-0.06368841992699976
CARS,-0.0637522210711827
RELT,-0.06377973802926917
C6orf81,-0.0638332687435148
KBTBD3,-0.06387116551782306
EIF1AD,-0.06390676144384687
LIMD1,-0.0639092129340644
SHPK,-0.06391798322443655
RNFT1,-0.06393598692400121
WDR1,-0.0639689000322116
PILRB,-0.06396999691919783
ANXA7,-0.06398990980871272
GNRH2,-0.06399421434203607
C18orf18,-0.06405122742305402
TMEM229B,-0.06405231038008119
SIL1,-0.06407546554679557
TIMM22,-0.06410621038607392
SLC17A4,-0.06412264807699873
ABCA11P,-0.06420134232374429
CDC42EP1,-0.0642210176671259
KHSRP,-0.06427103010026233
NLRP9,-0.06427880857750701
ACBD7,-0.06430729884625128
MORN1,-0.06432797935678529
LOC400657,-0.06433340767083869
SLC6A13,-0.06434340665259934
RRP12,-0.06435686850305188
SLC26A1,-0.0643591747152021
PRPF39,-0.06436107556641654
MGC3771,-0.0643669594198421
EHD4,-0.06444373941900884
WDR69,-0.06446452319500545
SERPINB4,-0.06447117738359805
IL22RA2,-0.06449571821245888
TNMD,-0.06456920389805496
C19orf41,-0.06457167742142958
KIR3DL3,-0.06457979149701487
ROD1,-0.0645961802945121
TNNI1,-0.06461183523555449
SH3YL1,-0.06465566520999436
FOXA1,-0.06467261788278157
ANKMY1,-0.06468003222236589
ERN2,-0.06471402260422576
GPATCH4,-0.06474977047433099
IVD,-0.06484241618650866
SPATA3,-0.06486010915838429
OR52E4,-0.06486557763560066
S100A16,-0.0649381842036468
JKAMP,-0.06493822746161738
POLR3F,-0.06498479207581945
PSMD10,-0.06503427622835256
TBC1D10B,-0.06508525925055121
MT1DP,-0.06530989595109764
POMGNT1,-0.06532231662213665
RBMY3AP,-0.06532255042931287
TMEM9,-0.06532420662745893
CLEC18A,-0.06532457921360539
LOC440925,-0.0653247586195603
CUTC,-0.06536035475551967
CCNYL1,-0.06539203307104255
DTX3L,-0.06542635748355416
C1orf146,-0.06542657752320917
SNORA38B,-0.06545187092807518
SDCBP2,-0.06546993071245528
PTGER4,-0.06548040128575443
PLCH1,-0.0654876467860097
GPR44,-0.0655553770174533
MAGEA6,-0.06557119579649456
HSD3B7,-0.06559961754982317
C9orf71,-0.0656011626116856
BTBD6,-0.06564274966013794
ACTL9,-0.06564508854060419
SLC17A9,-0.06568389353693663
GPKOW,-0.0657033245147883
OR56A4,-0.06572646286274979
C14orf104,-0.06573008564354943
DPP7,-0.0657584146687749
STAG3L4,-0.0658090481319863
SLC2A4RG,-0.06581020214896864
SI,-0.06584528158706586
NEU4,-0.06585890062108676
CNPY3,-0.06586001859054397
ZNF581,-0.06587055254345672
CEACAM5,-0.06591991914874704
FOSL1,-0.06595949553781387
IL17RE,-0.06609877803060596
KLRC4,-0.06610801429362317
LOC644145,-0.06614304864163548
FOXD4L6,-0.06618617807093718
SNORA80,-0.06619519558335463
AKIRIN2,-0.06624088763736771
ATP6V1G1,-0.0662560957564531
LOC340094,-0.0662590744498048
SUSD3,-0.06630930857970302
RBMX2,-0.06633750848888102
FAM151A,-0.06633763606339543
PYDC1,-0.06642966437492889
C18orf45,-0.06646182444454263
C20orf79,-0.06652069903952472
FOXJ1,-0.06658383652017179
C1orf63,-0.06659540567245666
TMEM192,-0.0666355321273362
TMIGD1,-0.0667406451411946
TMEM27,-0.06678521992335668
CCDC45,-0.06682973482815961
TMEM150B,-0.06687552534055541
OR10K1,-0.0669216285859158
C12orf36,-0.06692419906850278
MCTP2,-0.06693403701463002
BAG1,-0.06704210692039926
SMTNL1,-0.06705814301763081
DHDDS,-0.06708498282649458
CHORDC1,-0.06709802370585952
C8orf80,-0.06710044789391191
RBM7,-0.06710804394132742
HOXA11AS,-0.06711716959843092
RORC,-0.06713946889329137
CTSL2,-0.06715923853269756
PWP2,-0.06724936711399188
SPO11,-0.06726733530286566
GLCE,-0.06728315134712608
NPSR1,-0.06729994989198292
IDO2,-0.06731721294149214
NMUR2,-0.06732044777752337
AMELX,-0.06733751652556162
TRIM47,-0.06734543637492774
RAD51L1,-0.06734939639168094
CCDC17,-0.06740065405532855
DRD5,-0.06740152204194864
TBC1D3B,-0.06746340779610324
CTSE,-0.06747495614595789
LIG3,-0.0675152970190333
PRODH,-0.06755705481392227
MYO15B,-0.0675578385581509
CYP2A13,-0.06756443310836738
TMEM38A,-0.06758723067889694
RNF220,-0.0675951425957153
DUOXA1,-0.06766593238530941
GNAT1,-0.06767029146958023
ZNF101,-0.0677556738116767
NDRG3,-0.06776258443864182
RAB10,-0.06777639810646302
INPP1,-0.06781086041885975
ADH4,-0.06782856836658022
TTTY1B,-0.06783583178964694
CHPT1,-0.06789139848340192
SNORA79,-0.067897409587042
RPS6KA5,-0.06791982310834915
HOXA9,-0.06795028132860209
FCHO1,-0.06797399943131954
C6orf35,-0.06797881281844644
GSTM2P1,-0.06799659927049279
LOC441089,-0.06805582990925087
CASK,-0.06806296523253336
ZNF480,-0.06810352123636514
PAAF1,-0.0681129361929745
ACADM,-0.06813716747894036
BLK,-0.06818222241781405
ARPC5,-0.0682548944899808
C17orf50,-0.06826995213588559
WWC1,-0.06828984573854859
SUMO3,-0.06829359258532343
LOC339240,-0.06833950440375634
R3HDM1,-0.06834768555205938
COMMD5,-0.06835720750475646
FGFR3,-0.06841742463695816
LRRC36,-0.06844448264272027
ZNF20,-0.06844542020400421
SCARNA5,-0.06847799543897916
NAT8,-0.06854594956622279
VAPB,-0.06857386495932952
PPIL4,-0.06859479813972189
ESR2,-0.06863664517815964
MTUS1,-0.06864149632070297
RPL41,-0.06872955691400096
GPX4,-0.06873025620091196
REPS2,-0.06879256514361938
HTR4,-0.06891952685831307
CYP2C9,-0.06894967646432051
WDR3,-0.06897666727886816
SYPL1,-0.06898818327762324
SLC13A2,-0.06900132823351873
TBC1D10C,-0.06902525045211845
GLRA4,-0.0690590770747183
TXNRD1,-0.06906181845165897
OR5T3,-0.06906864651128063
OR4A5,-0.06906864651128063
SPINT3,-0.06906864651128063
KRTAP13-3,-0.06906864651128063
VN1R4,-0.06906864651128063
C1orf77,-0.06909623603570751
TCEA1,-0.0691134286652088
PRR15,-0.0691152070013687
ACOX1,-0.06916942478804354
TMEM164,-0.06920670548571044
C6orf64,-0.06920733124179448
METTL8,-0.06923270718665994
USP17,-0.06931536279699399
HCG27,-0.06932415057458605
RDH11,-0.06937986902592687
IFIT5,-0.06944464643149417
REPIN1,-0.0694535586214574
LOC728758,-0.06948622462720684
PROCR,-0.06956299432889393
UGT2B10,-0.06960803989277502
NUP210,-0.06965579919377267
TSPAN3,-0.06966408654242313
WTAP,-0.06967526698709393
PTER,-0.06978637276566924
NKX6-3,-0.06990192956737444
WNT8B,-0.0699437729812305
MTRF1,-0.06996225367024912
FAM188A,-0.06997720893129178
ZAR1,-0.07000369557875162
VSIG2,-0.07002962245413909
TSEN15,-0.07003164046231208
ZP2,-0.0700350455867259
PMS2L1,-0.07005900003397274
ABHD5,-0.07010483917023203
ABHD12,-0.07013908683941575
MYBL1,-0.07014216278602674
C8orf41,-0.07014778163544289
KLC2,-0.07019312395374838
TGS1,-0.07019345010287739
KBTBD11,-0.07021956290930431
APOH,-0.07023269307213441
KPNA4,-0.07024220632112885
SPIN4,-0.0702711281962963
LUC7L3,-0.07034406037203826
UCA1,-0.07037928492373935
RPL13AP6,-0.07038350165025326
C17orf76,-0.07040152839906881
GPHN,-0.0704229448748799
SRD5A1,-0.0704513117846559
KRTAP21-2,-0.07047343254201854
VWA3B,-0.07050384698032978
SSX2,-0.07053134075365748
DPP9,-0.07053588910845615
C1orf201,-0.07055784599847562
RNU6ATAC,-0.07056521032090689
TNFRSF10B,-0.07059761613117567
UBAC2,-0.07059778227402005
C5orf33,-0.07059862062829693
KIAA1731,-0.0706233599404788
MGMT,-0.07064152810129098
MECOM,-0.07066675607753514
ZNF519,-0.07068588291053686
GLB1,-0.07069612122212263
BTF3L1,-0.070705785697277
C22orf40,-0.0707345652596144
ELAC2,-0.07076686212439876
D4S234E,-0.07078824759624831
RNF141,-0.07079091347282353
DAXX,-0.07081918430760135
C9orf117,-0.07082536244214856
SLC9A3,-0.0708407454157454
SLC2A2,-0.07100420783996286
CYMP,-0.07102794637526656
REC8,-0.07106435464933622
HECTD3,-0.07108232728854288
KCTD13,-0.07111916823331814
HLA-DOB,-0.07113812448300812
SPAG11B,-0.07116268824450551
MAT2B,-0.07117445167786283
PSMD5,-0.07117862507931287
USP14,-0.07120718272128632
NPAS1,-0.07129525087432906
PGRMC2,-0.07133594895755736
KLRC2,-0.07138243704957725
COMMD7,-0.0713979303766293
OVGP1,-0.07143157454713223
INGX,-0.07146089778301712
BCL11A,-0.07146194156660407
LOC642929,-0.0714790832980911
FAM160A1,-0.07148010867934672
TFF3,-0.07150700468203562
LOC100129066,-0.07152541566943861
KIAA1522,-0.07152963833428233
SLC16A1,-0.07156876154705054
USH1C,-0.07159491330972628
CR2,-0.07161413247554008
PARD6B,-0.07161629179922938
COMMD6,-0.07161866235569038
SEMA6D,-0.07163860596925528
SNORA27,-0.07164296428790883
PTPN20A,-0.07167921442088027
USP53,-0.07172647345244655
DGKK,-0.07177209964573271
SYNGR4,-0.07180697061172872
SLC22A25,-0.07186131613990816
CITED1,-0.07188400244217007
LOC442459,-0.07190601509079296
C17orf56,-0.07192005599860712
TRMT5,-0.07192348112654368
LRRC42,-0.07192522356509372
SLC17A8,-0.07193392082190678
RNF7,-0.07198580828921922
GBP7,-0.0720027697120331
EPHB3,-0.07202035961785301
AP3S1,-0.07211115390446834
C19orf46,-0.07211519194518208
ANKRD56,-0.07212693537600469
LRRC16A,-0.0722383110115391
MED31,-0.07224321005240093
RASGEF1B,-0.07225398794337802
MYH14,-0.07225666643783521
NR1I2,-0.07229103664089584
PHF19,-0.07231441469209356
LRRC6,-0.07236480974848127
TPSG1,-0.07238599419463589
MYRIP,-0.07244453901689492
AKR1E2,-0.07246761270678337
C17orf86,-0.07250227782001976
ZADH2,-0.07252818436254167
LOC100134713,-0.07254012127103238
HIST1H4J,-0.07256756945904823
OTX2,-0.0726345923396579
SLC22A12,-0.07265361658193192
LOC649330,-0.07265385958673394
F9,-0.07266811014578048
LOC646627,-0.07267716388957432
TRIM36,-0.07270258035314442
FAM83H,-0.0727098184696056
RAD9B,-0.07278504542937182
LOC541473,-0.07278721662151152
OAS1,-0.07281393198994017
TOMM20,-0.07281914428307959
P2RY11,-0.07284164308493428
ASPM,-0.07284779436248016
MSRB2,-0.07290613752374363
AGXT,-0.07290682664967676
HOXB5,-0.07293044998937952
RGS14,-0.07295424194400667
HIST1H3A,-0.07300747987535501
KIF4B,-0.07302187942413474
CCDC101,-0.07302800526421058
PGM3,-0.07304027203248246
UCN,-0.07306061299924899
OR2G2,-0.07307923757051955
FBXL14,-0.07311078345822578
PLA2G6,-0.07316908751219046
PRR5L,-0.07317005962589243
LOC100130331,-0.07320573453771288
ZNF394,-0.07324739427326175
EZR,-0.07328443028754274
TMEM55B,-0.07328986479297495
ARHGAP27,-0.07330491838134018
ICOS,-0.0733287943707558
C9orf150,-0.07335347347468385
TSPAN8,-0.07342710547356997
C17orf66,-0.07347883718507948
GSTA3,-0.0734820955682264
ALDH4A1,-0.07348649229410203
GDA,-0.07349528766466727
STK25,-0.07349894899739043
TMEM116,-0.07352012134399756
SLC16A14,-0.07352933136308805
RNASEK,-0.0735485240165471
IGFBP2,-0.07360427905459145
AKAP14,-0.07365209462264342
PYY,-0.07365651708956114
NPEPL1,-0.07365683064224958
AMH,-0.07367128717469067
ABCB6,-0.07370916508777992
SLC25A13,-0.07372038081704875
FRMPD2L1,-0.07376013379160334
SNHG6,-0.07386124314883757
MMADHC,-0.07391677613021476
THEM4,-0.07393689288832901
DDB2,-0.07396579690416857
SNTN,-0.07412882119634939
HEATR7A,-0.07416880579382551
DDX41,-0.07417165915997621
SNORA11D,-0.0742195286239863
IRAK1BP1,-0.07422373273232806
SFTPA2,-0.07424038608991437
NUP88,-0.07428300841288796
C6orf47,-0.07431601396969169
SLC23A1,-0.07434374621220986
SPINK9,-0.07438455656665355
MED25,-0.07440926053235102
BMP2,-0.0744095889242343
CA7,-0.07445215870739942
GYG2,-0.07447933962741247
C19orf23,-0.07449152593349408
CROCCL1,-0.0745451701458223
KRCC1,-0.07458621547572108
RTDR1,-0.07460099346896279
EPB49,-0.07466664188384861
ZNF69,-0.07467060663190002
TMBIM4,-0.07468371807161019
CAPN5,-0.07474333563371006
FBXL6,-0.07478206738274891
LRRC14,-0.07483359099065433
KHDRBS1,-0.07484561382921867
SLC1A5,-0.07484937374782152
TNFSF10,-0.07484949502240561
LOC727896,-0.07486565291275486
ANKRD19,-0.07491050541476513
CCL25,-0.07491228923720245
LOC283663,-0.07493149866337327
CSNK1G3,-0.0749564212268082
ZMPSTE24,-0.0750356098736842
NHSL1,-0.07505798459727013
NQO1,-0.07506516434662065
TMEM14A,-0.07507736396195192
IMMP2L,-0.07512738301211225
MIER3,-0.07518587672106186
TRIM2,-0.07518771756844128
FAM156A,-0.07520870059156112
NF2,-0.07524947934723349
NSUN7,-0.07532641805036153
SPACA3,-0.07532675818426667
LARP4B,-0.07532935725199633
GPR150,-0.07534576215101614
FASN,-0.07536408269707258
AMY2A,-0.0753708436208389
SNORD17,-0.07538128055673114
DNAJB1,-0.07545986985208371
FAM21B,-0.07549203862042164
MIOX,-0.07551894112097202
CCBL1,-0.07552298979098222
GJA9,-0.07552556455199413
PHYH,-0.07553720500336462
SMN1,-0.07554396750431909
B4GALT2,-0.0756108125885946
ZCCHC10,-0.07570564608773188
SELT,-0.07571013568364077
FLJ40434,-0.07571337237247557
DMRT2,-0.07572364029225336
ZDHHC8P1,-0.07575789219887051
MIB2,-0.07586123114625255
SULT1A1,-0.07589072147260341
IL24,-0.07594279016843045
RAB17,-0.07598522577552098
SPATA5L1,-0.07604648884338755
OR4F15,-0.07609257666497017
RAE1,-0.07611162050557604
SMPDL3A,-0.07616879333440096
CHRM1,-0.07619466572085296
TATDN1,-0.07620382165623318
HIST1H1E,-0.07621237150794548
DEDD2,-0.0762195582011389
GUCY2C,-0.07623330229449038
CSK,-0.07628412111918005
NAGLU,-0.0763594350545206
CDY2B,-0.07637726546025754
DDX52,-0.07639377570131295
CCS,-0.07652863480375763
LOC391322,-0.0765435735459971
RHOV,-0.07654989511512743
RPL29P2,-0.07656745838606586
FBXO46,-0.07666663841917477
INTS9,-0.07668894962479925
ALDH3B2,-0.07669789086328718
DCLRE1C,-0.07675209280817291
CRLF3,-0.076806828994446
MIR155HG,-0.07681136291185368
HCG26,-0.07682428256961578
EEF1G,-0.07683610057848299
C18orf32,-0.0768459245091304
UPK3BL,-0.07691676419266605
PARP2,-0.07696116732114441
SAP18,-0.07697902624800229
ASMTL,-0.07699728541658458
MYH15,-0.07703333999984703
C14orf79,-0.07706589167814787
PMS1,-0.07711848333812606
MORF4L2,-0.07715175369757596
SPRR2F,-0.07718735647188514
FABP2,-0.07729069189702785
VPS33A,-0.07731108113173618
RAPGEFL1,-0.07732607045216434
ANAPC2,-0.07732849147318002
SERAC1,-0.07735007017587334
ABCF3,-0.07739319489287967
C9orf128,-0.07741400333553773
SAMD10,-0.07742713817971085
TOP1P1,-0.07742778227555892
RPS20,-0.07745839759745715
MUTYH,-0.07748425931683334
DMBX1,-0.07749696441815598
C1GALT1,-0.07762895002979188
OXGR1,-0.07773694062043335
MKS1,-0.07774963988136756
HES1,-0.07779793266342408
MFSD5,-0.07783114262741349
POLD4,-0.07789873087043199
RETSAT,-0.07793435782520919
PPP3R1,-0.07799350713688726
TMEM38B,-0.07803303035119105
TMEM80,-0.07806974510349428
SLC25A24,-0.07814684106305483
ZNF169,-0.07815899303429423
MCART2,-0.0781708451743471
LOC100189589,-0.07824381980549984
HEPACAM2,-0.07829709995138218
RNASE12,-0.07835694093312043
ENHO,-0.07839985697746521
SCARNA14,-0.07843388671620004
SERPINA7,-0.07847218419039483
NDFIP2,-0.07851847692049024
AES,-0.07852338823785006
CLDND2,-0.07855783396672113
WARS,-0.07862506331972796
PIH1D2,-0.07863306947704714
FAM133B,-0.07863959400561873
BAIAP2L1,-0.07864151839673657
LOC100271832,-0.07864889205207919
TCF7L2,-0.07881669062301748
ACVR1C,-0.07887046204204347
PBLD,-0.07891378472720367
EPB41,-0.07892002218723086
CHDH,-0.07894294126413048
LOC100129637,-0.07895011358903961
KRTAP12-4,-0.07896432577847695
NAT10,-0.07900705989883859
DNAJC28,-0.07903958912029202
CALCOCO2,-0.07905832583437418
EIF2AK1,-0.0790586951782892
GADD45G,-0.07906990526900998
ZBTB32,-0.07910645286268254
LOC441046,-0.07912440277970705
TFCP2L1,-0.07912857454977948
SNORD22,-0.07912902950895463
LYN,-0.0791591024808152
CLCA2,-0.07916412023416185
NFATC2IP,-0.07917516603440121
LOC285419,-0.07917981555477187
FGA,-0.0791842009050425
ZNF497,-0.07919865775226508
IQCF1,-0.07919889432275948
RBKS,-0.07923409462075959
NACA2,-0.0792774131017756
GCLM,-0.07931825566455697
MBOAT7,-0.07933954507671728
IDI2,-0.07938430524476871
PPIB,-0.07939184182301805
FBXW7,-0.0794331874417813
PHOSPHO2,-0.07945962321330122
OR8D4,-0.07946974381661702
SEC14L3,-0.07952378135583787
BTN1A1,-0.07953070668273161
NUDT16,-0.07957402071863952
B2M,-0.0796281885768964
NRADDP,-0.07963788171022018
GAN,-0.07967189551531825
TMEM194A,-0.07976993085117334
COL4A6,-0.07981788965496275
FHIT,-0.07983209219825509
ACCN5,-0.07983278045710905
KRT10,-0.0799021262512726
DUSP15,-0.07990257250683025
HIST1H2BB,-0.07991892358925434
PTDSS1,-0.07992624990465312
C15orf44,-0.07993750326817334
BARX2,-0.07995068484914958
AMMECR1,-0.07995149391872301
ABHD6,-0.08001156886029641
ARL4A,-0.08018410524457371
CD9,-0.08020248633771172
TP53,-0.08023954775852939
BFAR,-0.08027221972348614
UNC5CL,-0.08033243889913504
TMEM123,-0.0803386074614511
TBL1Y,-0.08034086279610847
AHI1,-0.08035980231943182
PPIL3,-0.0803817936187661
SNORA61,-0.08041507757280558
SERF1A,-0.08046417979103236
C18orf16,-0.0804741436031677
YIPF2,-0.08047590384405506
ATG16L2,-0.08049156852480263
SDHAP3,-0.08052561044806927
FAAH2,-0.08056896006055524
PAK6,-0.08058829154314706
WDR83,-0.08067491766812268
IQCF2,-0.08069600233873019
RPA4,-0.08074366134726982
DYNLRB1,-0.08076253422271275
NAA35,-0.08076426160485801
PF4V1,-0.08086000172524348
TMEM50A,-0.08086804429506893
MALL,-0.08090282031285798
C11orf49,-0.08091475576931927
CFTR,-0.08092448258454779
C1orf230,-0.08099259149088958
DAZ1,-0.08101792726971367
FAM185A,-0.08101928407074498
GRIN3A,-0.08103295539791314
HNRNPA1L2,-0.08113958406708548
C17orf65,-0.08116455831074901
HSD3B2,-0.08118592430398637
MCART1,-0.08118825100251659
LRRCC1,-0.08121835959084192
RNF32,-0.08122267571804313
ANAPC13,-0.0812313168538692
SNAR-I,-0.08124345877767586
UBB,-0.08129813177939964
POLR1D,-0.081299405732691
KIAA1967,-0.081311812888646
SH2D1B,-0.0813172489918157
RFK,-0.081353074338011
RNF157,-0.0813905598410867
MAPK15,-0.08144935314074749
RPL37,-0.08145806916262303
NPM2,-0.08152267303081902
C17orf97,-0.08152527951227223
LRRC20,-0.0815354106915914
SPINK2,-0.08154217541619971
AGAP7,-0.08154924417404356
AGTPBP1,-0.08154967921887923
C11orf53,-0.08156317946440213
CD3E,-0.08158080064279552
NPB,-0.08158650266255689
RAB40C,-0.08165829642183577
DUSP11,-0.08165860617372937
CGREF1,-0.08167188385464126
MAT1A,-0.08167900259405922
INCENP,-0.0819100032597571
OSGIN1,-0.0819420652505821
SNX5,-0.0819515170766808
GPR6,-0.08197740677094775
DGAT2,-0.08199356658410321
ENTPD2,-0.08199533933009218
TMEM41A,-0.08205214058285333
EME2,-0.08207702719978856
MAMDC4,-0.08209707795581653
IL1F9,-0.082106363903503
C12orf43,-0.08211012735679504
ATIC,-0.08222053138258
GMFB,-0.08225236681291223
ORMDL1,-0.08230448715077517
TOMM7,-0.0823818283021342
CARD17,-0.08245057310913835
ALDH18A1,-0.0825797760393723
SLC35D1,-0.08258271773289842
C10orf110,-0.08259385617022584
GZMH,-0.08280253035890084
KLHDC3,-0.08283644249452489
PGM2,-0.08284469727820672
CHKB-CPT1B,-0.08284903873705647
ZNF77,-0.08288622041145352
C4orf44,-0.082902905981032
C12orf5,-0.08290359742571186
C12orf41,-0.08292306508057758
RQCD1,-0.08295649337605858
B4GALT3,-0.08299436788135559
AK1,-0.08301017258727449
TFDP2,-0.0830732803289532
PFKFB2,-0.0830775875808934
DAPL1,-0.08308602614821138
VMA21,-0.08311324426699417
OR51A2,-0.08311650681865973
GKAP1,-0.08312888763708577
TCTE3,-0.0831446289591171
RIPK2,-0.08314686134416775
CBR3,-0.083182745338547
UBL4A,-0.08321319700864896
MGC29506,-0.0832319329436705
CXorf65,-0.08329556848137849
NCRNA00188,-0.08330893034639138
SEMA6A,-0.08330908123699214
C19orf2,-0.08331070171692857
STK38,-0.08331174585960104
C9orf57,-0.08331595910902835
FAM86B1,-0.08333706021891248
GOT1L1,-0.08335751335584149
CARHSP1,-0.08336603838501433
MCCC1,-0.08343220985362895
OXA1L,-0.08348956052159238
RBP2,-0.08355103830002024
GRIN2D,-0.08356492536560582
MKNK2,-0.08358901855979767
DRGX,-0.08359255883001741
PGRMC1,-0.0836057840063153
FAM169A,-0.08362024421065821
C9orf125,-0.08362038098765656
TCFL5,-0.08367419765654838
CNIH,-0.08370546056499527
CYP2S1,-0.08372843362591822
CYP4Z2P,-0.08378035949912833
SNORA42,-0.08378780782860132
CANT1,-0.08379051991741561
SNORA24,-0.08383075489388443
ANO10,-0.0838607268817084
ACOXL,-0.08391301903524019
BCL7B,-0.08395297470993422
PDE6D,-0.08396918727484677
PCBP2,-0.08398065963890544
PYY2,-0.0839940872229989
IL12RB1,-0.08404012919479989
KCNQ1,-0.08407763681028929
BZW1,-0.08409556533851306
ZNF239,-0.08410350504179867
FAM189B,-0.08410554427783452
SH2B1,-0.08410585840831346
SPIN2B,-0.08411755552962048
SNORA14B,-0.0841563601776836
PGGT1B,-0.08415775110200553
ZNF202,-0.08416317241102773
NELF,-0.08418619787868845
B3GNT6,-0.0842131339385457
F13B,-0.08422405899067242
C2orf3,-0.08426919236358854
GDPD2,-0.08433678356278794
MT1A,-0.08441981599783115
ETV4,-0.08442439050177737
DNAJC15,-0.0845276228718368
SNTG1,-0.08453910495614635
CBWD2,-0.08456449225831451
ABCB11,-0.08461179505954725
SPIB,-0.08462601096757422
OR9K2,-0.08464589252667205
ISCA1,-0.08465560561476981
MZF1,-0.08467560499964645
MOBKL1B,-0.08467582037670679
ARIH2,-0.08471464313498812
RPL3,-0.08473930647888463
SMYD2,-0.08474847229004635
LOC100287227,-0.08479959445650387
TM7SF2,-0.08482157306486651
C9orf156,-0.0849263799959517
ADCK4,-0.0849405228489059
LOC143666,-0.08499168339624615
C4orf36,-0.0850141830452613
EFNB1,-0.08503031566724689
C16orf48,-0.08513229574922448
TMEM206,-0.08515944159211414
SNX4,-0.08518639691108236
LANCL3,-0.08518879280031366
SLC5A1,-0.08522183360626004
MED28,-0.08526092906904956
FOXK2,-0.08528077905483007
LOC284578,-0.08529809335484802
SNAPC4,-0.08532450806041605
C1orf50,-0.0853416734111032
ZCCHC7,-0.08538456256213713
DNMT1,-0.08540218347576797
CD19,-0.08541216665700214
FABP5L3,-0.08548502587683063
BCKDK,-0.08548813734470705
DLST,-0.08554106908640322
TEX19,-0.08555152973224862
PDIA3,-0.08561934878995753
CCDC57,-0.08562839100256013
C1orf168,-0.08567068087636283
HOXB13,-0.08567702203973422
DMC1,-0.08569561719027538
UGT1A8,-0.08571621075356732
UTS2,-0.08579527032249705
C2orf28,-0.0860048027448408
MAL2,-0.08602253188273899
LENG1,-0.08613451672505684
C22orf41,-0.08613950249201087
KDM1B,-0.08616743672754631
DHRS7C,-0.0861820037924243
RHPN2,-0.08619751225055192
ZNF878,-0.08631326127238488
C20orf111,-0.08633580713343827
KIAA1712,-0.08636355982143289
RPL23P8,-0.08638545816315278
TMCO5A,-0.08639434089038155
COMMD10,-0.08661306469716915
TRIB1,-0.08666936178463187
SAMD13,-0.08673466765682346
IFT20,-0.08680840482851362
NUDCD1,-0.08694073303871039
HAUS3,-0.08695625550470462
SLC44A1,-0.08698187285933438
DCAF16,-0.08700233329843186
PDXDC1,-0.0870100190203711
ING5,-0.08705647862791654
RPAP3,-0.08708257465077947
SEC1,-0.08710998217119933
SLC10A7,-0.08711904859439211
FAM109A,-0.08729161105779516
ENTPD8,-0.08730542179628725
DGKE,-0.08730924458464961
GFI1,-0.08731311899573391
SHROOM1,-0.08731397034701899
RNASET2,-0.08736309727090677
